,year,class,gender,race
1,2000,PBK,male,Asian
2,2000,Summa Cum Laude,male,Asian
3,2000,Thesis,male,Asian
4,2000,PBK,female,White
5,2000,Summa Cum Laude,female,White
6,2000,Thesis,female,White
7,2000,PBK,female,White
8,2000,Summa Cum Laude,female,White
9,2000,PBK,male,White
10,2000,Summa Cum Laude,male,White
11,2000,Thesis,male,White
12,2000,PBK,female,White
13,2000,Summa Cum Laude,female,White
14,2000,Thesis,female,White
15,2000,PBK,female,White
16,2000,Summa Cum Laude,female,White
17,2000,Thesis,female,White
18,2000,PBK,male,White
19,2000,Summa Cum Laude,male,White
20,2000,PBK,male,White
21,2000,Summa Cum Laude,male,White
22,2000,Thesis,male,White
23,2000,PBK,male,Asian
24,2000,Summa Cum Laude,male,Asian
25,2000,PBK,female,Black
26,2000,Summa Cum Laude,female,Black
27,2000,PBK,male,White
28,2000,Summa Cum Laude,male,White
29,2000,Thesis,male,White
30,2000,PBK,female,Black
31,2000,Summa Cum Laude,female,Black
32,2000,Thesis,female,Black
33,2000,Magna Cum Laude,male,White
34,2000,PBK,female,White
35,2000,Magna Cum Laude,female,White
36,2000,PBK,male,White
37,2000,Magna Cum Laude,male,White
38,2000,Magna Cum Laude,male,White
39,2000,PBK,male,Asian
40,2000,Magna Cum Laude,male,Asian
41,2000,PBK,female,White
42,2000,Magna Cum Laude,female,White
43,2000,Thesis,female,White
44,2000,Magna Cum Laude,male,White
45,2000,PBK,female,White
46,2000,Magna Cum Laude,female,White
47,2000,PBK,female,White
48,2000,Magna Cum Laude,female,White
49,2000,PBK,female,White
50,2000,Magna Cum Laude,female,White
51,2000,PBK,female,White
52,2000,Magna Cum Laude,female,White
53,2000,PBK,female,White
54,2000,Magna Cum Laude,female,White
55,2000,Thesis,female,White
56,2000,Magna Cum Laude,female,White
57,2000,Thesis,female,White
58,2000,PBK,male,White
59,2000,Magna Cum Laude,male,White
60,2000,PBK,female,White
61,2000,Magna Cum Laude,female,White
62,2000,Thesis,female,White
63,2000,PBK,male,White
64,2000,Magna Cum Laude,male,White
65,2000,PBK,female,White
66,2000,Magna Cum Laude,female,White
67,2000,Thesis,female,White
68,2000,PBK,male,White
69,2000,Magna Cum Laude,male,White
70,2000,PBK,male,White
71,2000,Magna Cum Laude,male,White
72,2000,Thesis,male,White
73,2000,PBK,female,White
74,2000,Magna Cum Laude,female,White
75,2000,PBK,male,White
76,2000,Magna Cum Laude,male,White
77,2000,Thesis,male,White
78,2000,PBK,male,White
79,2000,Magna Cum Laude,male,White
80,2000,Thesis,male,White
81,2000,PBK,male,Asian
82,2000,Magna Cum Laude,male,Asian
83,2000,PBK,female,White
84,2000,Magna Cum Laude,female,White
85,2000,PBK,male,White
86,2000,Magna Cum Laude,male,White
87,2000,Thesis,male,White
88,2000,PBK,female,White
89,2000,Magna Cum Laude,female,White
90,2000,Thesis,female,White
91,2000,PBK,female,White
92,2000,Magna Cum Laude,female,White
93,2000,PBK,male,White
94,2000,Magna Cum Laude,male,White
95,2000,Magna Cum Laude,male,White
96,2000,Thesis,male,White
97,2000,PBK,female,White
98,2000,Magna Cum Laude,female,White
99,2000,Magna Cum Laude,male,White
100,2000,Thesis,male,White
101,2000,PBK,female,White
102,2000,Magna Cum Laude,female,White
103,2000,Magna Cum Laude,male,Asian
104,2000,Thesis,male,Asian
105,2000,PBK,male,White
106,2000,Magna Cum Laude,male,White
107,2000,Thesis,male,White
108,2000,PBK,male,White
109,2000,Magna Cum Laude,male,White
110,2000,Thesis,male,White
111,2000,PBK,female,White
112,2000,Magna Cum Laude,female,White
113,2000,PBK,female,Asian
114,2000,Magna Cum Laude,female,Asian
115,2000,Thesis,female,Asian
116,2000,PBK,female,White
117,2000,Magna Cum Laude,female,White
118,2000,Thesis,female,White
119,2000,PBK,female,White
120,2000,Magna Cum Laude,female,White
121,2000,Thesis,female,White
122,2000,PBK,female,White
123,2000,Magna Cum Laude,female,White
124,2000,PBK,male,White
125,2000,Magna Cum Laude,male,White
126,2000,Magna Cum Laude,female,White
127,2000,Thesis,female,White
128,2000,PBK,female,White
129,2000,Magna Cum Laude,female,White
130,2000,Thesis,female,White
131,2000,PBK,male,White
132,2000,Magna Cum Laude,male,White
133,2000,Thesis,male,White
134,2000,Magna Cum Laude,male,White
135,2000,PBK,female,White
136,2000,Magna Cum Laude,female,White
137,2000,PBK,female,White
138,2000,Magna Cum Laude,female,White
139,2000,PBK,female,White
140,2000,Magna Cum Laude,female,White
141,2000,PBK,female,White
142,2000,Magna Cum Laude,female,White
143,2000,Thesis,female,White
144,2000,PBK,male,White
145,2000,Magna Cum Laude,male,White
146,2000,Thesis,male,White
147,2000,Magna Cum Laude,female,White
148,2000,PBK,female,White
149,2000,Magna Cum Laude,female,White
150,2000,Thesis,female,White
151,2000,PBK,female,White
152,2000,Magna Cum Laude,female,White
153,2000,Thesis,female,White
154,2000,PBK,female,White
155,2000,Magna Cum Laude,female,White
156,2000,Thesis,female,White
157,2000,PBK,female,White
158,2000,Magna Cum Laude,female,White
159,2000,Thesis,female,White
160,2000,PBK,male,White
161,2000,Magna Cum Laude,male,White
162,2000,PBK,male,White
163,2000,Magna Cum Laude,male,White
164,2000,Thesis,male,White
165,2000,PBK,male,Asian
166,2000,Magna Cum Laude,male,Asian
167,2000,Thesis,male,Asian
168,2000,PBK,male,White
169,2000,Magna Cum Laude,male,White
170,2000,PBK,female,White
171,2000,Magna Cum Laude,female,White
172,2000,Magna Cum Laude,male,White
173,2000,Thesis,male,White
174,2000,PBK,female,White
175,2000,Magna Cum Laude,female,White
176,2000,Magna Cum Laude,male,White
177,2000,Thesis,male,White
178,2000,Magna Cum Laude,male,White
179,2000,PBK,female,White
180,2000,Magna Cum Laude,female,White
181,2000,Thesis,female,White
182,2000,Magna Cum Laude,female,White
183,2000,Thesis,female,White
184,2000,PBK,male,White
185,2000,Magna Cum Laude,male,White
186,2000,Thesis,male,White
187,2000,PBK,female,White
188,2000,Magna Cum Laude,female,White
189,2000,Thesis,female,White
190,2000,PBK,male,White
191,2000,Magna Cum Laude,male,White
192,2000,Thesis,male,White
193,2000,PBK,male,White
194,2000,Magna Cum Laude,male,White
195,2000,Thesis,male,White
196,2000,PBK,female,White
197,2000,Magna Cum Laude,female,White
198,2000,PBK,female,White
199,2000,Magna Cum Laude,female,White
200,2000,Thesis,female,White
201,2000,PBK,female,White
202,2000,Magna Cum Laude,female,White
203,2000,Cum Laude,female,White
204,2000,Thesis,female,White
205,2000,Cum Laude,male,White
206,2000,Cum Laude,male,White
207,2000,Cum Laude,male,White
208,2000,Cum Laude,female,White
209,2000,Cum Laude,female,White
210,2000,Cum Laude,female,White
211,2000,Cum Laude,female,White
212,2000,Cum Laude,female,White
213,2000,Cum Laude,female,White
214,2000,Cum Laude,male,White
215,2000,Cum Laude,female,White
216,2000,Thesis,female,White
217,2000,Cum Laude,male,White
218,2000,Cum Laude,male,Asian
219,2000,Cum Laude,female,White
220,2000,Cum Laude,female,White
221,2000,Thesis,female,White
222,2000,Cum Laude,female,White
223,2000,Cum Laude,female,White
224,2000,Cum Laude,female,White
225,2000,Cum Laude,female,White
226,2000,Thesis,female,White
227,2000,Cum Laude,female,White
228,2000,Thesis,female,White
229,2000,Cum Laude,female,White
230,2000,Cum Laude,female,White
231,2000,Cum Laude,female,White
232,2000,Cum Laude,female,White
233,2000,Thesis,female,White
234,2000,Cum Laude,male,White
235,2000,Thesis,male,White
236,2000,Cum Laude,female,White
237,2000,Cum Laude,female,White
238,2000,Cum Laude,female,White
239,2000,Cum Laude,female,White
240,2000,Thesis,female,White
241,2000,Cum Laude,female,White
242,2000,Cum Laude,female,White
243,2000,Cum Laude,female,White
244,2000,Thesis,female,White
245,2000,Cum Laude,male,Black
246,2000,Cum Laude,male,Asian
247,2000,Cum Laude,female,White
248,2000,Cum Laude,male,White
249,2000,Thesis,male,White
250,2000,Cum Laude,male,White
251,2000,Cum Laude,female,White
252,2000,Cum Laude,male,White
253,2000,Cum Laude,female,White
254,2000,Cum Laude,male,White
255,2000,Thesis,male,White
256,2000,Cum Laude,female,White
257,2000,Thesis,female,White
258,2000,Cum Laude,male,White
259,2000,Cum Laude,female,White
260,2000,Cum Laude,female,White
261,2000,Cum Laude,male,White
262,2000,Cum Laude,female,White
263,2000,Cum Laude,female,White
264,2000,Cum Laude,male,Asian
265,2000,Cum Laude,female,White
266,2000,Cum Laude,female,White
267,2000,Cum Laude,female,White
268,2000,Cum Laude,female,White
269,2000,Cum Laude,female,White
270,2000,Cum Laude,female,White
271,2000,Cum Laude,female,Asian
272,2000,Thesis,female,Asian
273,2000,Cum Laude,male,White
274,2000,Cum Laude,female,White
275,2000,Cum Laude,female,White
276,2000,Cum Laude,female,White
277,2000,Cum Laude,male,White
278,2000,Cum Laude,male,White
279,2000,Thesis,male,White
280,2000,Cum Laude,male,White
281,2000,Cum Laude,male,White
282,2000,Thesis,male,White
283,2000,Cum Laude,female,White
284,2000,Thesis,female,White
285,2000,Cum Laude,female,White
286,2000,Cum Laude,female,White
287,2000,Thesis,female,White
288,2000,Cum Laude,female,White
289,2000,Thesis,female,White
290,2000,Cum Laude,female,White
291,2000,Cum Laude,female,Black
292,2000,Thesis,female,Black
293,2000,Cum Laude,male,White
294,2000,Thesis,male,White
295,2000,Cum Laude,male,White
296,2000,Thesis,male,White
297,2000,Cum Laude,male,White
298,2000,Thesis,male,White
299,2000,Cum Laude,female,White
300,2000,Thesis,female,White
301,2000,Cum Laude,female,White
302,2000,Cum Laude,male,White
303,2000,Cum Laude,female,White
304,2000,Cum Laude,female,Asian
305,2000,Thesis,female,Asian
306,2000,Cum Laude,male,White
307,2000,Cum Laude,male,White
308,2000,Thesis,male,White
309,2000,Cum Laude,male,White
310,2000,Thesis,male,White
311,2000,Cum Laude,female,White
312,2000,Thesis,female,White
313,2000,Cum Laude,female,White
314,2000,Cum Laude,male,White
315,2000,Cum Laude,male,White
316,2000,Thesis,male,White
317,2000,Cum Laude,female,White
318,2000,Cum Laude,female,White
319,2000,Thesis,female,White
320,2000,Cum Laude,female,White
321,2000,Cum Laude,male,White
322,2000,Cum Laude,female,White
323,2000,Thesis,female,White
324,2000,Cum Laude,male,White
325,2000,Cum Laude,female,White
326,2000,Thesis,female,White
327,2000,Cum Laude,male,White
328,2000,Cum Laude,female,White
329,2000,Thesis,female,White
330,2000,Cum Laude,female,White
331,2000,Thesis,female,White
332,2000,Cum Laude,female,White
333,2000,Cum Laude,female,White
334,2000,Cum Laude,male,White
335,2000,Cum Laude,male,White
336,2000,Cum Laude,female,White
337,2000,Cum Laude,NA,Asian
338,2000,Cum Laude,male,White
339,2000,Cum Laude,male,White
340,2000,Thesis,male,White
341,2000,Cum Laude,male,White
342,2000,Cum Laude,male,White
343,2000,Cum Laude,male,White
344,2000,Cum Laude,female,White
345,2000,Cum Laude,female,White
346,2000,Cum Laude,male,Asian
347,2000,Cum Laude,female,Asian
348,2000,Cum Laude,NA,Asian
349,2000,Thesis,NA,Asian
350,2000,None,male,Black
351,2000,Thesis,female,White
352,2000,Thesis,male,White
353,2000,None,male,White
354,2000,None,male,White
355,2000,Thesis,male,White
356,2000,None,male,White
357,2000,Thesis,female,White
358,2000,Thesis,female,White
359,2000,None,male,White
360,2000,None,female,White
361,2000,None,female,Hispanic
362,2000,None,female,White
363,2000,None,male,White
364,2000,None,female,White
365,2000,None,male,White
366,2000,None,male,White
367,2000,None,male,White
368,2000,Thesis,female,White
369,2000,None,female,White
370,2000,None,male,White
371,2000,None,female,White
372,2000,None,female,White
373,2000,None,female,White
374,2000,None,male,White
375,2000,None,female,White
376,2000,None,male,White
377,2000,None,female,White
378,2000,None,male,White
379,2000,None,male,White
380,2000,None,male,White
381,2000,None,male,White
382,2000,None,male,White
383,2000,None,male,White
384,2000,None,female,White
385,2000,None,female,Black
386,2000,None,male,White
387,2000,None,male,White
388,2000,None,male,White
389,2000,Thesis,female,White
390,2000,None,female,White
391,2000,None,female,White
392,2000,None,female,White
393,2000,None,male,White
394,2000,None,female,White
395,2000,None,female,White
396,2000,None,female,White
397,2000,Thesis,female,White
398,2000,Thesis,male,White
399,2000,None,male,White
400,2000,None,female,White
401,2000,None,male,White
402,2000,None,male,White
403,2000,None,male,White
404,2000,None,male,White
405,2000,None,female,White
406,2000,None,male,Hispanic
407,2000,None,female,Hispanic
408,2000,None,female,White
409,2000,None,female,White
410,2000,None,female,White
411,2000,None,female,White
412,2000,Thesis,male,White
413,2000,None,NA,Asian
414,2000,None,male,White
415,2000,None,female,Asian
416,2000,Thesis,male,Asian
417,2000,Thesis,NA,Asian
418,2000,None,male,Asian
419,2000,Thesis,female,White
420,2000,None,male,Asian
421,2000,Thesis,female,White
422,2000,None,female,White
423,2000,None,male,White
424,2000,Thesis,female,White
425,2000,None,female,White
426,2000,None,male,White
427,2000,None,male,White
428,2000,None,male,White
429,2000,None,female,White
430,2000,Thesis,female,White
431,2000,None,male,Black
432,2000,None,male,White
433,2000,None,male,White
434,2000,None,male,White
435,2000,None,female,White
436,2000,None,female,White
437,2000,None,male,White
438,2000,None,female,White
439,2000,None,female,White
440,2000,Thesis,male,White
441,2000,None,NA,White
442,2000,None,female,White
443,2000,None,male,White
444,2000,None,female,White
445,2000,None,female,Hispanic
446,2000,Thesis,male,White
447,2000,None,female,White
448,2000,None,female,White
449,2000,None,male,White
450,2000,Thesis,female,Hispanic
451,2000,Thesis,female,Black
452,2000,None,male,White
453,2000,None,female,White
454,2000,None,female,White
455,2000,None,male,White
456,2000,Thesis,male,White
457,2000,None,male,White
458,2000,None,male,White
459,2000,None,female,White
460,2000,Thesis,female,White
461,2000,None,male,White
462,2000,None,male,Hispanic
463,2000,None,male,White
464,2000,None,male,White
465,2000,None,male,White
466,2000,None,male,White
467,2000,None,female,White
468,2000,None,male,White
469,2000,None,male,White
470,2000,None,male,White
471,2000,None,female,White
472,2000,None,female,White
473,2000,None,female,White
474,2000,None,male,White
475,2000,None,male,White
476,2000,None,male,White
477,2000,None,male,White
478,2000,None,female,Hispanic
479,2000,None,male,Asian
480,2000,None,male,Hispanic
481,2000,Thesis,male,Black
482,2000,None,female,White
483,2000,None,male,Hispanic
484,2000,None,female,White
485,2000,None,female,White
486,2000,None,male,White
487,2000,None,male,White
488,2000,None,female,White
489,2000,None,male,White
490,2000,None,female,White
491,2000,None,male,White
492,2000,None,male,White
493,2000,None,male,White
494,2000,Thesis,male,White
495,2000,None,female,White
496,2000,None,male,White
497,2000,None,male,White
498,2000,None,male,White
499,2000,None,male,White
500,2000,None,female,Asian
501,2000,None,female,White
502,2000,None,male,White
503,2000,None,male,White
504,2000,None,female,White
505,2000,Thesis,male,White
506,2000,None,female,White
507,2000,None,female,White
508,2000,None,male,White
509,2000,None,male,White
510,2000,None,male,Black
511,2000,None,male,White
512,2000,Thesis,female,White
513,2000,None,NA,Asian
514,2000,None,male,White
515,2000,None,male,White
516,2000,None,male,White
517,2000,None,female,White
518,2000,None,female,Asian
519,2000,None,female,Hispanic
520,2000,None,male,Asian
521,2000,None,female,White
522,2000,None,male,Hispanic
523,2000,Thesis,female,Black
524,2000,None,female,White
525,2000,None,NA,White
526,2000,None,female,White
527,2000,None,male,White
528,2000,Thesis,male,White
529,2000,None,male,White
530,2000,None,male,White
531,2000,None,male,White
532,2000,None,male,White
533,2000,None,female,White
534,2000,None,male,White
535,2000,Thesis,female,White
536,2000,None,female,White
537,2000,None,female,White
538,2000,None,female,Asian
539,2000,None,male,Asian
540,2000,None,male,White
541,2000,None,male,White
542,2000,None,female,White
543,2000,None,female,Asian
544,2000,None,male,White
545,2000,None,female,White
546,2000,None,female,White
547,2000,Thesis,male,White
548,2000,None,female,White
549,2000,None,male,White
550,2000,None,female,White
551,2000,None,male,White
552,2000,Thesis,male,White
553,2000,None,female,Hispanic
554,2000,None,male,White
555,2000,None,female,White
556,2000,None,NA,White
557,2000,None,female,White
558,2000,None,male,White
559,2000,None,male,White
560,2000,None,male,White
561,2000,None,female,Asian
562,2000,Thesis,female,White
563,2000,None,male,White
564,2000,None,male,White
565,2000,Thesis,female,White
566,2000,None,female,White
567,2000,None,female,White
568,2000,None,male,White
569,2000,None,male,White
570,2000,None,female,White
571,2000,None,male,White
572,2000,None,male,White
573,2000,None,male,White
574,2000,Thesis,female,White
575,2000,None,male,White
576,2000,Thesis,female,White
577,2000,None,male,White
578,2000,None,male,White
579,2000,None,male,White
580,2000,None,male,Asian
581,2000,None,male,White
582,2000,None,female,White
583,2000,None,male,White
584,2000,None,female,White
585,2000,Thesis,female,White
586,2000,None,male,White
587,2000,None,female,Hispanic
588,2000,None,female,White
589,2000,None,female,Asian
590,2000,None,male,White
591,2000,None,female,White
592,2000,None,male,White
593,2000,Thesis,female,White
594,2000,None,male,Asian
595,2000,Thesis,female,White
596,2000,None,male,White
597,2000,None,male,White
598,2000,Thesis,female,Asian
599,2000,None,male,White
600,2000,None,female,White
601,2000,None,male,White
602,2000,None,male,White
603,2000,None,female,White
604,2000,None,male,White
605,2000,None,male,White
606,2000,None,male,White
607,2000,None,male,White
608,2000,Thesis,male,White
609,2000,None,female,White
610,2000,None,male,White
611,2000,None,male,White
612,2000,None,male,White
613,2000,Thesis,female,White
614,2000,None,female,White
615,2000,None,female,White
616,2000,None,male,Asian
617,2000,None,female,White
618,2000,None,female,Hispanic
619,2000,None,male,Hispanic
620,2000,None,female,White
621,2000,Thesis,female,White
622,2000,None,male,White
623,2000,None,male,White
624,2000,None,female,White
625,2000,None,female,White
626,2000,None,male,White
627,2000,None,female,Asian
628,2000,None,female,White
629,2000,Thesis,male,White
630,2000,None,female,White
631,2000,None,male,White
632,2000,None,female,Hispanic
633,2000,None,male,White
634,2000,None,male,Hispanic
635,2000,None,female,White
636,2000,None,male,White
637,2000,None,male,White
638,2000,None,male,White
639,2000,Thesis,female,White
640,2000,None,male,White
641,2000,None,female,White
642,2000,None,female,Hispanic
643,2000,None,female,White
644,2000,None,female,Hispanic
645,2000,None,female,White
646,2000,Thesis,male,White
647,2000,None,female,White
648,2000,None,female,White
649,2000,None,male,White
650,2000,None,male,White
651,2000,None,NA,Asian
652,2000,None,male,White
653,2000,None,male,White
654,2000,None,female,White
655,2000,Thesis,male,White
656,2000,None,male,White
657,2000,None,female,White
658,2000,None,male,Asian
659,2000,None,female,White
660,2000,None,male,White
661,2000,None,female,White
662,2000,None,female,White
663,2000,None,male,White
664,2000,Thesis,female,Asian
665,2000,None,male,White
666,2000,None,male,White
667,2000,None,female,White
668,2000,None,male,White
669,2000,None,male,White
670,2000,None,female,White
671,2000,None,male,White
672,2000,Thesis,male,White
673,2000,None,male,White
674,2000,None,male,White
675,2000,None,female,White
676,2000,None,male,White
677,2000,None,male,White
678,2000,None,male,White
679,2000,None,male,White
680,2000,None,female,Asian
681,2000,None,male,White
682,2000,None,NA,White
683,2000,None,female,White
684,2000,None,male,White
685,2000,None,female,White
686,2000,None,male,White
687,2000,Thesis,NA,White
688,2000,None,female,White
689,2000,None,female,White
690,2000,None,male,White
691,2000,None,female,White
692,2000,None,female,White
693,2000,None,male,White
694,2000,None,male,White
695,2000,None,male,White
696,2000,None,male,White
697,2000,None,male,White
698,2000,None,male,White
699,2000,None,female,White
700,2000,None,female,White
701,2000,None,male,White
702,2000,None,male,White
703,2000,None,male,White
704,2000,Thesis,male,White
705,2000,Thesis,female,White
706,2000,None,female,White
707,2000,None,female,White
708,2000,Thesis,male,White
709,2000,None,female,Asian
710,2000,None,male,White
711,2000,None,female,Asian
712,2000,Thesis,female,White
713,2000,None,male,White
714,2000,None,male,White
715,2001,PBK,female,White
716,2001,Summa Cum Laude,female,White
717,2001,PBK,female,White
718,2001,Summa Cum Laude,female,White
719,2001,PBK,female,White
720,2001,Summa Cum Laude,female,White
721,2001,Thesis,female,White
722,2001,PBK,male,White
723,2001,Summa Cum Laude,male,White
724,2001,Thesis,male,White
725,2001,PBK,female,White
726,2001,Summa Cum Laude,female,White
727,2001,PBK,female,Asian
728,2001,Summa Cum Laude,female,Asian
729,2001,Thesis,female,Asian
730,2001,PBK,male,White
731,2001,Summa Cum Laude,male,White
732,2001,Thesis,male,White
733,2001,PBK,male,White
734,2001,Summa Cum Laude,male,White
735,2001,PBK,female,White
736,2001,Summa Cum Laude,female,White
737,2001,PBK,female,White
738,2001,Summa Cum Laude,female,White
739,2001,PBK,female,White
740,2001,Summa Cum Laude,female,White
741,2001,Thesis,female,White
742,2001,PBK,female,White
743,2001,Magna Cum Laude,female,White
744,2001,Thesis,female,White
745,2001,PBK,female,White
746,2001,Magna Cum Laude,female,White
747,2001,Thesis,female,White
748,2001,Magna Cum Laude,female,White
749,2001,PBK,male,White
750,2001,Magna Cum Laude,male,White
751,2001,PBK,male,White
752,2001,Magna Cum Laude,male,White
753,2001,PBK,male,White
754,2001,Magna Cum Laude,male,White
755,2001,PBK,female,White
756,2001,Magna Cum Laude,female,White
757,2001,Thesis,female,White
758,2001,PBK,female,White
759,2001,Magna Cum Laude,female,White
760,2001,Thesis,female,White
761,2001,PBK,female,White
762,2001,Magna Cum Laude,female,White
763,2001,PBK,female,White
764,2001,Magna Cum Laude,female,White
765,2001,PBK,female,White
766,2001,Magna Cum Laude,female,White
767,2001,Thesis,female,White
768,2001,PBK,male,White
769,2001,Magna Cum Laude,male,White
770,2001,Thesis,male,White
771,2001,PBK,male,White
772,2001,Magna Cum Laude,male,White
773,2001,Magna Cum Laude,female,White
774,2001,PBK,male,White
775,2001,Magna Cum Laude,male,White
776,2001,Thesis,male,White
777,2001,PBK,female,White
778,2001,Magna Cum Laude,female,White
779,2001,Thesis,female,White
780,2001,PBK,male,White
781,2001,Magna Cum Laude,male,White
782,2001,Thesis,male,White
783,2001,PBK,female,White
784,2001,Magna Cum Laude,female,White
785,2001,Thesis,female,White
786,2001,PBK,female,White
787,2001,Magna Cum Laude,female,White
788,2001,PBK,female,White
789,2001,Magna Cum Laude,female,White
790,2001,Thesis,female,White
791,2001,Magna Cum Laude,male,White
792,2001,Magna Cum Laude,female,White
793,2001,PBK,male,White
794,2001,Magna Cum Laude,male,White
795,2001,Thesis,male,White
796,2001,Magna Cum Laude,female,White
797,2001,PBK,female,White
798,2001,Magna Cum Laude,female,White
799,2001,PBK,female,White
800,2001,Magna Cum Laude,female,White
801,2001,PBK,male,White
802,2001,Magna Cum Laude,male,White
803,2001,Thesis,male,White
804,2001,PBK,male,White
805,2001,Magna Cum Laude,male,White
806,2001,Thesis,male,White
807,2001,PBK,male,White
808,2001,Magna Cum Laude,male,White
809,2001,PBK,male,White
810,2001,Magna Cum Laude,male,White
811,2001,PBK,female,White
812,2001,Magna Cum Laude,female,White
813,2001,PBK,male,White
814,2001,Magna Cum Laude,male,White
815,2001,PBK,female,Asian
816,2001,Magna Cum Laude,female,Asian
817,2001,Thesis,female,Asian
818,2001,Magna Cum Laude,male,White
819,2001,PBK,female,White
820,2001,Magna Cum Laude,female,White
821,2001,Thesis,female,White
822,2001,PBK,male,White
823,2001,Magna Cum Laude,male,White
824,2001,Thesis,male,White
825,2001,PBK,female,White
826,2001,Magna Cum Laude,female,White
827,2001,PBK,female,Asian
828,2001,Magna Cum Laude,female,Asian
829,2001,Thesis,female,Asian
830,2001,PBK,male,White
831,2001,Magna Cum Laude,male,White
832,2001,Thesis,male,White
833,2001,PBK,male,White
834,2001,Magna Cum Laude,male,White
835,2001,PBK,female,White
836,2001,Magna Cum Laude,female,White
837,2001,Thesis,female,White
838,2001,Magna Cum Laude,male,White
839,2001,Thesis,male,White
840,2001,PBK,male,White
841,2001,Magna Cum Laude,male,White
842,2001,PBK,female,White
843,2001,Magna Cum Laude,female,White
844,2001,Thesis,female,White
845,2001,PBK,female,Asian
846,2001,Magna Cum Laude,female,Asian
847,2001,PBK,male,White
848,2001,Magna Cum Laude,male,White
849,2001,Magna Cum Laude,female,White
850,2001,Thesis,female,White
851,2001,PBK,female,Asian
852,2001,Magna Cum Laude,female,Asian
853,2001,Thesis,female,Asian
854,2001,PBK,male,White
855,2001,Magna Cum Laude,male,White
856,2001,Thesis,male,White
857,2001,PBK,female,White
858,2001,Magna Cum Laude,female,White
859,2001,Thesis,female,White
860,2001,PBK,NA,White
861,2001,Magna Cum Laude,NA,White
862,2001,Thesis,NA,White
863,2001,PBK,female,White
864,2001,Magna Cum Laude,female,White
865,2001,PBK,female,White
866,2001,Magna Cum Laude,female,White
867,2001,Thesis,female,White
868,2001,PBK,male,White
869,2001,Magna Cum Laude,male,White
870,2001,PBK,male,White
871,2001,Magna Cum Laude,male,White
872,2001,Thesis,male,White
873,2001,PBK,male,Asian
874,2001,Magna Cum Laude,male,Asian
875,2001,PBK,female,White
876,2001,Magna Cum Laude,female,White
877,2001,Thesis,female,White
878,2001,PBK,male,White
879,2001,Magna Cum Laude,male,White
880,2001,PBK,male,White
881,2001,Magna Cum Laude,male,White
882,2001,PBK,female,White
883,2001,Magna Cum Laude,female,White
884,2001,Thesis,female,White
885,2001,PBK,female,White
886,2001,Magna Cum Laude,female,White
887,2001,PBK,NA,White
888,2001,Magna Cum Laude,NA,White
889,2001,PBK,male,Asian
890,2001,Magna Cum Laude,male,Asian
891,2001,PBK,female,White
892,2001,Magna Cum Laude,female,White
893,2001,PBK,male,White
894,2001,Magna Cum Laude,male,White
895,2001,PBK,female,White
896,2001,Magna Cum Laude,female,White
897,2001,Thesis,female,White
898,2001,Magna Cum Laude,female,White
899,2001,Thesis,female,White
900,2001,Magna Cum Laude,female,Black
901,2001,PBK,male,White
902,2001,Magna Cum Laude,male,White
903,2001,PBK,female,White
904,2001,Magna Cum Laude,female,White
905,2001,Cum Laude,female,White
906,2001,Cum Laude,female,White
907,2001,Thesis,female,White
908,2001,Cum Laude,male,White
909,2001,Thesis,male,White
910,2001,Cum Laude,female,White
911,2001,Cum Laude,female,White
912,2001,Cum Laude,female,Hispanic
913,2001,Cum Laude,female,White
914,2001,Thesis,female,White
915,2001,Cum Laude,female,White
916,2001,Cum Laude,female,White
917,2001,Thesis,female,White
918,2001,Cum Laude,female,White
919,2001,Cum Laude,female,White
920,2001,Cum Laude,female,White
921,2001,Cum Laude,male,White
922,2001,Thesis,male,White
923,2001,Cum Laude,male,White
924,2001,Cum Laude,female,White
925,2001,Cum Laude,male,White
926,2001,Cum Laude,male,White
927,2001,Thesis,male,White
928,2001,Cum Laude,female,Black
929,2001,Cum Laude,male,White
930,2001,Cum Laude,female,White
931,2001,Thesis,female,White
932,2001,Cum Laude,female,White
933,2001,Thesis,female,White
934,2001,Cum Laude,male,White
935,2001,Cum Laude,female,White
936,2001,Thesis,female,White
937,2001,Cum Laude,male,Asian
938,2001,Cum Laude,female,White
939,2001,Cum Laude,female,White
940,2001,Thesis,female,White
941,2001,Cum Laude,male,White
942,2001,Cum Laude,female,White
943,2001,Thesis,female,White
944,2001,Cum Laude,male,White
945,2001,Thesis,male,White
946,2001,Cum Laude,male,White
947,2001,Cum Laude,male,White
948,2001,Cum Laude,male,White
949,2001,Thesis,male,White
950,2001,Cum Laude,female,Hispanic
951,2001,Cum Laude,male,White
952,2001,Cum Laude,female,White
953,2001,Cum Laude,female,White
954,2001,Thesis,female,White
955,2001,Cum Laude,male,White
956,2001,Cum Laude,female,White
957,2001,Cum Laude,male,White
958,2001,Cum Laude,female,White
959,2001,Cum Laude,female,White
960,2001,Cum Laude,male,White
961,2001,Thesis,male,White
962,2001,Cum Laude,female,White
963,2001,Thesis,female,White
964,2001,Cum Laude,male,White
965,2001,Thesis,male,White
966,2001,Cum Laude,female,White
967,2001,Cum Laude,female,White
968,2001,Cum Laude,female,White
969,2001,Thesis,female,White
970,2001,Cum Laude,male,White
971,2001,Thesis,male,White
972,2001,Cum Laude,female,White
973,2001,Thesis,female,White
974,2001,Cum Laude,female,White
